Name,Brand,SeasonScore_Summer,SeasonScore_Winter,SeasonScore_Spring,SeasonScore_Fall,GenderScore_Men,GenderScore_Women,GenderScore_Unisex
Oud Immortel Eau de Parfum,BYREDO,8.0,41.699999999999996,0.0,13.3,29.3,4.3,1.2
Black Saffron Eau de Parfum,BYREDO,2.0,6.800000000000001,6.699999999999999,9.4,10.4,3.6,1.2
Inflorescence Eau de Parfum,BYREDO,2.8,0.0,16.7,0.0,0.0,7.6000000000000005,3.0
1996 Eau de Parfum,BYREDO,0.0,17.0,4.5,4.6,6.0,3.2,0.0
Cedrat Enivrant Cologne Absolue,Atelier Cologne,12.2,3.6,0.0,3.2,3.6,0.0,0.0
Nuit Andalouse Eau de Parfum,Parfums MDCI,4.0,7.2,18.900000000000002,3.6,5.800000000000001,13.600000000000001,1.0
Eight and Bob Eau de Parfum,Eight and Bob,2.0,3.2,3.0,5.1,4.800000000000001,0.0,1.2
Anyway Eau de Parfum,Juliette Has a Gun,4.9,0.0,3.4000000000000004,0.0,2.2,4.0,2.2
Cuir Garamante Eau de Parfum,Parfums MDCI,0.0,34.400000000000006,3.6,9.8,23.6,6.800000000000001,0.0
Black Eau de Toilette,Comme des Garcons: PLAY,1.2,2.0,3.0,0.0,3.7,1.6,0.0
Thirty Three Eau de Parfum,Ex Idolo,0.0,8.200000000000001,5.4,1.2,5.699999999999999,5.4,2.4
Black Parfum Extrait,Puredistance,0.0,5.6,0.0,1.6,6.699999999999999,0.0,0.0
Ardent Eau de Parfum,Boadicea the Victorious,0.0,10.8,10.8,3.2,1.3,13.8,0.0
Sugi Eau de Toilette,Comme des Garcons x Monocle,1.2,0.0,3.0,8.3,8.4,0.0,3.4
Red Eau de Toilette,Comme des Garcons: PLAY,0.0,5.6,0.0,3.6,2.0,2.9,0.0
Green Eau de Toilette,Comme des Garcons: PLAY,13.299999999999999,3.0,9.8,4.9,6.5,3.2,6.0
Laurel Eau de Toilette,Comme des Garcons x Monocle,0.0,12.2,0.0,10.2,6.2,0.0,0.0
Hinoki Eau de Toilette,Comme des Garcons x Monocle,2.6,5.3,0.0,7.5,8.2,0.0,1.0
Oud Wood Eau de Parfum,TOM FORD Private Blend,0.0,38.5,0.0,6.7,23.599999999999998,3.2,0.0
Tobacco Oud Eau de Parfum,TOM FORD Private Blend,0.0,38.60000000000001,0.0,25.400000000000002,49.2,1.6,0.0
Fate Man Eau de Parfum,Amouage,0.0,4.800000000000001,1.8,3.5,6.7,1.8,2.0
Fate Woman,Amouage,5.0,12.100000000000001,3.6,7.7,5.4,6.800000000000001,2.0
Nemer Eau de Parfum,Boadicea the Victorious,0.0,16.2,7.2,3.4000000000000004,11.1,7.2,0.0
Zagorsk Eau de Toilette,Comme des Garcons: Incense,1.2,5.8,3.0,3.4,6.2,0.0,2.0
Avignon Eau de Toilette,Comme des Garcons: Incense,0.0,13.8,0.0,1.2,4.5,3.2,0.0
Kyoto Eau de Toilette,Comme des Garcons: Incense,0.0,15.1,0.0,10.799999999999999,12.8,0.0,0.0
Jaisalmer Eau de Toilette,Comme des Garcons: Incense,0.0,16.5,0.0,9.500000000000002,9.2,1.4,0.0
Ouarzazate Eau de Toilette,Comme des Garcons: Incense,0.0,17.4,1.4,3.0,5.8,3.0,0.0
Perfect Coconut Milk Eau de Parfum,Sarah Horowitz Parfums,3.2,10.8,7.6,0.0,2.6,5.0,0.0
Lentisque Eau de Toilette,Phaedon,0.0,4.800000000000001,6.2,11.399999999999999,10.4,0.0,2.0
Tabac Rouge Eau de Parfum,Phaedon,0.0,8.3,0.0,10.799999999999999,4.8,3.2,0.0
Rouge Avignon Eau de Parfum,Phaedon,0.0,8.6,3.6,11.4,11.0,3.6,0.0
Black Vetiver Eau de Parfum,Phaedon,5.6,3.1,0.0,11.0,10.8,0.0,1.0
Lapis Philosophorum Eau de Parfum,Olivier Durbano,1.8,6.3,0.0,2.5999999999999996,2.8,0.0,0.0
Violette Fumee,Mona di Orio,6.4,4.8,11.3,5.2,5.6,7.0,1.0
Champaca Absolute Eau de Parfum,TOM FORD Private Blend,5.2,8.700000000000001,6.9,6.2,3.2,7.0,1.0
Jasmin Rouge Eau de Parfum,TOM FORD Private Blend,8.0,20.6,12.4,7.7,6.0,14.0,2.0
Neroli Portofino Eau de Parfum,TOM FORD Private Blend,24.2,4.0,8.0,6.800000000000001,3.6,3.6,3.4
Noir de Noir Eau de Parfum,TOM FORD Private Blend,0.0,14.0,7.2,1.6,3.8,10.4,0.0
Santal Blush Eau de Parfum,TOM FORD Private Blend,0.0,8.600000000000001,3.6,14.2,14.1,3.6,0.0
Tobacco Vanille Eau de Parfum,TOM FORD Private Blend,0.0,20.0,0.0,16.2,12.0,9.4,0.0
Tuscan Leather Eau de Parfum,TOM FORD Private Blend,0.0,17.8,6.800000000000001,1.2,16.0,8.3,3.4
Aqua Vitae Eau de Toilette,Maison Francis Kurkdjian,6.6,11.500000000000002,0.0,1.2,0.0,4.800000000000001,1.0
Classical Eau de Parfum,Anat Fritz,1.2,0.0,0.0,8.5,8.4,0.0,0.0
Java Blossom Attar / perfume oil,Xerjoff - XJ Oud Attars,5.0,15.200000000000001,7.4,6.4,18.1,0.0,2.0
Black Sukar Attar / perfume oil,Xerjoff - XJ Oud Attars,1.2,19.0,8.8,0.0,14.6,11.600000000000001,1.0
Warda al Oud Attar / perfume oil,Xerjoff - XJ Oud Attars,1.8,23.0,7.2,3.2,14.299999999999999,10.4,0.0
Oud Luban Attar / perfume oil,Xerjoff - XJ Oud Attars,3.2,19.400000000000002,8.2,3.3,19.700000000000003,5.4,0.0
Jeke Parfum Extrait,Slumberhouse,0.0,14.0,0.0,17.200000000000003,19.200000000000003,4.6,0.0
Norne Parfum Extrait,Slumberhouse,1.6,4.0,1.6,1.4,3.0,1.4,2.0
Ore Parfum Extrait,Slumberhouse,0.0,7.4,0.0,4.0,0.0,1.6,1.6
40 Knots Eau de Parfum,Xerjoff - Join the Club,10.8,3.3,3.4000000000000004,5.1,3.4000000000000004,1.8,1.0
Comandante Eau de Parfum,Xerjoff - Join the Club,0.0,4.0,1.5,5.0,8.8,0.0,0.0
More than Words Eau de Parfum,Xerjoff - Join the Club,0.0,8.500000000000002,1.8,1.2,1.9,4.699999999999999,0.0
Ivory Route Eau de Parfum,Xerjoff - Join the Club,1.6,5.4,0.0,4.6000000000000005,6.2,3.0,1.0
Intense Cafe Eau de Parfum,Montale,3.2,22.400000000000002,3.6,2.8,2.6,5.2,2.0
Playing with the Devil Eau de Parfum,By Kilian,0.0,11.2,9.0,12.0,10.0,15.399999999999999,0.0
Coccobello Eau de Parfum,HEELEY,2.6,4.4,6.2,5.2,4.800000000000001,6.1,3.0
1899 - Ernest Hemingway Eau de Parfum,Histoires de Parfums,5.2,6.2,2.9,6.4,3.6,1.6,0.0
Standard Eau de Toilette,Comme des Garcons x Artek,4.0,3.4,0.0,3.5,6.2,0.0,0.0
Almost Transparent Blue Eau de Toilette,A Lab on Fire,15.399999999999999,4.7,0.0,5.8,6.0,0.0,5.6
Rouge Assassin,Jovoy Paris,4.6000000000000005,10.600000000000001,9.9,6.800000000000001,12.8,11.6,1.0
Knize Forest Eau de Toilette,Knize,5.6,7.6000000000000005,3.2,5.2,9.0,0.0,2.0
Champaca Eau de Toilette,Comme des Garcons: Luxe,0.0,4.5,4.8,3.1,2.9000000000000004,4.6,0.0
Acqua Decima Eau de Toilette,Eau d'Italie,10.0,0.0,0.0,1.6,1.8,0.0,1.0
Orangers en Fleurs Eau de Parfum,Houbigant,4.800000000000001,5.8,14.399999999999999,6.4,5.800000000000001,7.2,0.0
Lys 41 Eau de Parfum,Le Labo,4.8,9.3,23.6,3.0,3.1,17.200000000000003,0.0
Ylang 49 Eau de Parfum,Le Labo,0.0,4.5,9.9,7.8,5.0,6.800000000000001,0.0
Rose 31 Eau de Parfum,Le Labo,0.0,12.600000000000001,14.4,14.5,10.8,18.0,0.0
Glorious Eau de Parfum,Boadicea the Victorious,1.6,19.0,7.2,17.4,7.7,13.4,1.0
Mousse II Eau de Parfum,Oliver & Co.,8.2,15.0,4.9,14.1,8.700000000000001,0.0,2.0
Resina Eau de Parfum,Oliver & Co.,0.0,8.4,3.6,3.2,1.8,5.0,0.0
Vetiverus Eau de parfum,Oliver & Co.,0.0,19.800000000000004,0.0,16.0,19.0,1.4,0.0
Hedonist Eau de Parfum,Viktoria Minya,1.8,4.4,5.4,5.6,5.8,12.200000000000003,0.0
Bay Rum Cologne,Gilbert Henry,4.0,4.800000000000001,0.0,4.800000000000001,1.6,0.0,2.4
Gold Rose Oudh Extrait de Parfum,Tiziana Terenzi,1.8,6.3,3.6,7.3999999999999995,2.9000000000000004,3.6,0.0
Les Jeux Sont Faits Eau de Parfum,Jovoy Paris,1.6,19.5,0.0,13.799999999999999,17.0,4.7,1.0
Coal Eau de Parfum,Andrea Maack Parfums,1.6,6.2,0.0,5.9,5.2,0.0,1.0
Gothic II - Perfume Oil Roll-on perfume oil,Loree Rodkin,0.0,20.6,0.0,1.6,4.5,4.800000000000001,0.0
Gothic II - Eau de Parfum,Loree Rodkin,0.0,20.6,0.0,1.6,4.5,4.800000000000001,0.0
Gothic I - Perfume Oil Roll-on perfume oil,Loree Rodkin,1.2,13.000000000000002,0.0,1.6,1.6,4.800000000000001,1.6
Gothic I - Eau de Parfum,Loree Rodkin,1.2,13.000000000000002,0.0,1.6,1.6,4.800000000000001,1.6
Gothic III - Perfume Oil Roll-on perfume oil,Loree Rodkin,0.0,8.1,6.800000000000001,4.4,2.6,3.6,1.0
Gothic III - Eau de Parfum,Loree Rodkin,0.0,8.1,6.800000000000001,4.4,2.6,3.6,1.0
Private Label Eau de Parfum,Jovoy Paris,0.0,16.4,0.0,12.6,20.4,0.0,0.0
La Liturgie des Heures Eau de Parfum,Jovoy Paris,0.0,12.500000000000002,0.0,1.2,8.5,0.0,0.0
Psychedelique Eau de Parfum,Jovoy Paris,2.0,25.7,5.2,6.200000000000001,3.8,5.2,2.2
Ambre Premier Eau de Parfum,Jovoy Paris,0.0,14.899999999999999,3.6,4.800000000000001,0.0,5.2,0.0
Flash Back Eau de Parfum,Olfactive Studio,5.4,2.0,1.6,6.5,6.800000000000001,0.0,1.0
Lumiere Blanche Eau de Parfum,Olfactive Studio,1.2,13.200000000000001,3.0,13.700000000000001,6.4,1.6,0.0
Autoportrait Eau de Parfum,Olfactive Studio,2.8,6.2,0.0,5.8999999999999995,6.4,1.6,0.0
Chambre Noire Eau de Parfum,Olfactive Studio,0.0,14.8,4.8,3.4000000000000004,9.9,3.4000000000000004,0.0
Still Life Eau de Parfum,Olfactive Studio,10.0,0.0,1.5,4.7,3.4000000000000004,0.0,2.4
Labdanum 18 Eau de Parfum,Le Labo,0.0,19.000000000000004,0.0,0.0,4.6,4.6,0.0
Fleur D'Oranger 27 Eau de Parfum,Le Labo,12.0,6.8,5.799999999999999,6.4,6.2,0.0,3.4
Neroli 36 Eau de Parfum,Le Labo,11.0,12.100000000000001,9.0,1.2,2.6,12.2,1.0
Jasmin 17 Eau de Parfum,Le Labo,2.5999999999999996,9.2,3.6,5.2,5.800000000000001,9.0,0.0
Vetiver 46 Eau de Parfum,Le Labo,1.8,15.2,0.0,19.400000000000002,15.5,3.2,0.0
Bergamote 22 Eau de Parfum,Le Labo,14.799999999999999,11.399999999999999,3.0,12.700000000000001,9.4,0.0,7.0
Oud Silk Mood - Extrait de Parfum,Maison Francis Kurkdjian,2.4,8.8,5.4,0.0,7.6,5.4,0.0
Flower of Immortality Eau de Parfum,By Kilian,0.0,9.4,6.6,0.0,1.3,9.8,0.0
Oud 27 Eau de Parfum,Le Labo,0.0,17.6,0.0,4.6,13.8,0.0,0.0
Ambrette 9 Eau de Parfum,Le Labo,0.0,0.0,3.6,0.0,0.0,5.1,0.0
Iris 39 Eau de Parfum,Le Labo,3.0,8.9,18.3,5.6000000000000005,1.3,1.8,0.0
Patchouli 24 Eau de Parfum,Le Labo,0.0,25.8,0.0,0.0,2.0,3.2,0.0
Aurore Nomade Eau de Parfum,The Different Company,4.4,10.5,1.6,8.3,2.9000000000000004,3.1,1.0
La Fille de Berlin Eau de Parfum,Serge Lutens,0.0,3.2,10.5,0.0,1.3,9.0,0.0
La Route d'Emeraude Eau de Parfum,Isabey,3.6,14.8,19.200000000000003,6.800000000000001,2.6,19.400000000000002,0.0
Enchanted Forest Eau de Parfum,The Vagabond Prince,0.0,7.199999999999999,8.7,3.3,2.9000000000000004,10.200000000000001,0.0
Nero Perfume Oil,Bruno Acampora,4.0,12.7,0.0,14.899999999999999,13.700000000000001,0.0,2.4
Prima T - Eau de Parfum,Bruno Acampora,0.0,4.4,16.9,0.0,2.6,7.2,0.0
Musc - Eau de Parfum,Bruno Acampora,0.0,11.2,3.3,3.4000000000000004,8.1,3.4000000000000004,3.4
Dark Purple Eau de Parfum,Montale,1.6,9.8,3.6,3.0,2.6,3.6,1.0
Rosae Mundi Eau de Parfum,Profumum,0.0,3.2,12.6,6.6,6.800000000000001,12.6,0.0
Neroli 36 Perfume Oil,Le Labo,11.0,12.100000000000001,9.0,1.2,2.6,12.2,1.0
Opardu Extrait de Parfum,Puredistance,0.0,0.0,15.0,3.4,3.2,9.0,0.0
Santal 33 Perfume Oil,Le Labo,0.0,7.0,6.0,6.6,7.2,0.0,2.4
Bergamote 22 Perfume Oil,Le Labo,14.799999999999999,11.399999999999999,3.0,12.700000000000001,9.4,0.0,7.0
Patchouli 24 Perfume Oil,Le Labo,0.0,25.8,0.0,0.0,2.0,3.2,0.0
Rose 31 Perfume Oil,Le Labo,0.0,12.600000000000001,14.4,14.5,10.8,18.0,0.0
Jasmin 17 Perfume Oil,Le Labo,2.5999999999999996,9.2,3.6,5.2,5.800000000000001,9.0,0.0
Oud 27 Perfume Oil Perfume oil,Le Labo,0.0,17.6,0.0,4.6,13.8,0.0,0.0
Ambrette 9 Perfume Oil,Le Labo,0.0,0.0,3.6,0.0,0.0,5.1,0.0
Labdanum 18 Perfume Oil,Le Labo,0.0,19.000000000000004,0.0,0.0,4.6,4.6,0.0
Fleur D'Oranger 27 Perfume Oil,Le Labo,12.0,6.8,5.799999999999999,6.4,6.2,0.0,3.4
Vetiver 46 Perfume Oil,Le Labo,1.8,15.2,0.0,19.400000000000002,15.5,3.2,0.0
Iris 39 Perfume Oil,Le Labo,1.5,7.8999999999999995,16.5,7.3999999999999995,3.6,0.0,0.0
Lys 41 Perfume Oil,Le Labo,0.0,5.7,21.8,3.0,1.8,12.2,0.0
Black Amber,Agonist,0.0,15.399999999999999,0.0,10.200000000000001,8.4,1.6,0.0
Vanilla Marble Eau de Parfum,Agonist,0.0,16.400000000000002,0.0,3.4000000000000004,1.6,8.0,0.0
Tzora Eau de Parfum,Anat Fritz,3.8,2.7,1.8,5.6000000000000005,4.9,3.2,0.0
Akkad Eau de Parfum,Lubin,7.199999999999999,20.2,0.0,11.200000000000001,4.6000000000000005,3.2,2.2
Galaad Eau de Parfum,Lubin,0.0,14.700000000000001,0.0,16.8,22.0,0.0,0.0
Cuir Velours Eau de Parfum,Naomi Goodsir,3.2,17.2,0.0,7.6,19.0,0.0,2.0
Interlude Man Eau de Parfum,Amouage,3.6,15.600000000000001,0.0,8.600000000000001,13.399999999999999,0.0,0.0
Interlude Woman,Amouage,10.4,26.599999999999998,10.0,11.399999999999999,11.4,10.4,0.0
LiquidNight Eau de Parfum,A Lab on Fire,6.6,11.2,0.0,1.8,7.4,4.6,0.0
Musc Intense Eau de Parfum,PARFUMS DE NICOLAI,0.0,7.199999999999999,17.4,1.6,5.2,14.4,1.0
Do Son - Eau de Parfum,Diptyque,1.6,1.4,11.0,0.0,1.3,5.0,0.0
Good Girl Gone Bad Eau de Parfum,By Kilian,1.6,7.0,8.1,8.2,6.3,5.800000000000001,1.0
Forbidden Games Eau de Parfum,By Kilian,0.0,10.0,9.0,8.0,0.0,13.6,0.0
08 - Seylon Eau de Parfum,Odin,9.2,4.3,0.0,13.6,9.0,0.0,1.0
Amyris Pour Femme Eau de Parfum,Maison Francis Kurkdjian,2.0,2.0,4.5,9.9,6.6000000000000005,1.4,0.0
Amyris Pour Homme Eau de Toilette,Maison Francis Kurkdjian,0.0,10.5,7.5,7.3,12.4,0.0,0.0
Santal Majuscule Eau de Parfum,Serge Lutens,0.0,8.700000000000001,3.6,6.6000000000000005,4.800000000000001,5.2,0.0
Route Du Vetiver Eau de Parfum,Maitre Parfumeur et Gantier,0.0,1.4,3.4000000000000004,9.600000000000001,10.100000000000001,1.8,1.0
Vettiveru 2,Comme des Garcons: Cologne,6.199999999999999,0.0,3.2,12.4,10.4,0.0,4.0
Citrico,Comme des Garcons: Cologne,14.5,0.0,0.0,9.4,8.600000000000001,1.4,3.5999999999999996
Anbar,Comme des Garcons: Cologne,2.0,12.0,0.0,8.8,1.3,1.4,1.2
L'Ombre Dans L'Eau - Eau de Parfum,Diptyque,1.2,1.4,8.8,0.0,1.3,7.2,1.0
Un Bateau Pour Capri Eau de Parfum,Eau d'Italie,0.0,1.4,5.3,0.0,1.3,6.7,1.0
Rose Anonyme Cologne Absolue,Atelier Cologne,3.0,10.0,7.2,1.2,6.8,7.2,1.0
Mon Patchouly Eau de Parfum,Ramon Monegal,0.0,16.5,3.6,9.100000000000001,1.5,5.2,0.0
Agar Musk Eau de Parfum,Ramon Monegal,0.0,29.0,0.0,9.4,23.6,1.4,0.0
Kiss My Name Eau de Parfum,Ramon Monegal,4.4,2.9000000000000004,14.0,2.8,1.6,5.0,0.0
Cotton Musk,Ramon Monegal,0.0,10.0,6.6,1.6,7.0,6.800000000000001,0.0
Entre Naranjos Eau de Parfum,Ramon Monegal,6.6,5.6,1.4,3.2,0.0,1.4,2.2
Umbra Eau de Parfum,Ramon Monegal,2.8,6.800000000000001,1.4,4.4,4.9,0.0,1.0
Un Coeur en Mai Eau de Parfum,Parfums MDCI,3.4000000000000004,4.4,15.0,1.6,2.6,5.4,2.0
Tokyo Bloom Eau de Toilette,The Different Company,0.0,4.8,9.9,1.6,2.6,5.4,1.0
Limon de Cordoza Eau de Toilette,The Different Company,10.399999999999999,3.2,3.4000000000000004,1.6,1.8,1.8,3.4
Agarwoud Extrait de Parfum,HEELEY,0.0,12.600000000000001,3.6,3.2,5.3,3.6,1.0
Bubblegum Chic Extrait de Parfum,HEELEY,0.0,0.0,8.4,0.0,0.0,5.4,0.0
Chypre Palatin Eau de Parfum,Parfums MDCI,0.0,9.799999999999999,20.1,3.2,4.0,12.4,3.0
X for Women Eau de Parfum,Clive Christian,1.8,11.5,8.9,2.8,3.1,13.3,0.0
X for Men Eau de Parfum,Clive Christian,3.0,13.0,5.1,9.8,5.2,8.4,2.4
1872 for Women Eau de Parfum,Clive Christian,13.6,6.0,22.5,6.5,7.4,14.4,7.0
No. 1 for Women Eau de Parfum,Clive Christian,7.4,14.7,14.4,8.4,8.6,21.400000000000002,1.0
No. 1 for Men Eau de Parfum,Clive Christian,10.0,12.9,11.9,14.1,6.2,10.4,5.4
1872 for Men Eau de Parfum,Clive Christian,9.8,9.5,3.4000000000000004,3.1,3.8,1.8,1.0
Patchouli Cologne,Santa Maria Novella,0.0,2.9000000000000004,0.0,1.2,0.0,0.0,0.0
Orange Blossom / Zagara Cologne Eau de Cologne,Santa Maria Novella,1.6,0.0,1.4,0.0,0.0,1.4,0.0
Pot Pourri Cologne Eau de Cologne,Santa Maria Novella,1.6,0.0,0.0,0.0,0.0,0.0,1.0
Musk / Muschio Cologne Eau de Cologne,Santa Maria Novella,0.0,2.8,0.0,0.0,2.6,3.0,0.0
Honeysuckle / Caprifoglio Cologne Eau de Cologne,Santa Maria Novella,1.6,0.0,0.0,0.0,0.0,1.4,1.0
Russian Cologne Eau de Cologne,Santa Maria Novella,3.4000000000000004,1.4,0.0,0.0,1.3,0.0,1.0
Noir Patchouli Eau de Parfum,Histoires de Parfums,1.2,15.1,0.0,1.5,3.3,1.6,0.0
Ambre 114 Eau de Parfum,Histoires de Parfums,0.0,14.5,1.8,11.4,6.3,4.800000000000001,0.0
1725 Casanova Eau de Parfum,Histoires de Parfums,5.6,6.2,0.0,6.7,3.2,3.0,1.2
1740 Marquis de Sade Eau de Parfum,Histoires de Parfums,3.6,10.5,0.0,3.2,3.6,1.6,0.0
1804 George Sand Eau de Parfum,Histoires de Parfums,0.0,10.3,6.8,6.5,2.9000000000000004,6.6,0.0
1828 Jules Verne Eau de Parfum,Histoires de Parfums,5.8,3.5,0.0,4.8,6.1000000000000005,0.0,1.2
Oud - Eau de Parfum,Maison Francis Kurkdjian,2.0,34.2,0.0,4.8,24.2,3.0,1.2
Rose Pivoine Eau de Toilette,PARFUMS DE NICOLAI,3.0,0.0,15.8,1.4,0.0,16.2,0.0
Bamboo Harmony Eau de Parfum,By Kilian,6.4,0.0,0.0,2.8,0.0,0.0,0.0
S-ex Eau de Parfum,S-Perfume,8.0,8.5,1.8,3.3,6.8999999999999995,1.8,3.0
100% Love Eau de Parfum,S-Perfume,0.0,1.6,5.4,0.0,0.0,6.800000000000001,0.0
Oud Stars - Al Khatt Eau de Parfum,Xerjoff,1.8,18.0,5.4,4.2,11.3,8.600000000000001,0.0
Oud Stars - Mamluk Eau de Parfum,Xerjoff,1.8,23.4,5.4,8.4,10.8,8.600000000000001,0.0
Oud Stars - Gao Eau de Parfum,Xerjoff,0.0,25.000000000000004,1.8,8.8,18.2,3.2,0.0
Oud Stars - Fars Eau de Parfum,Xerjoff,4.8,12.8,6.800000000000001,11.2,14.200000000000001,5.4,0.0
Francois Charles Eau de Parfum,Rance,3.8,6.5,3.3,3.2,7.1000000000000005,1.8,0.0
Le Vainqueur Eau de Parfum,Rance,5.6,11.899999999999999,8.3,6.5,11.2,3.6,1.2
Le Roi Empereur Eau de Parfum,Rance,1.6,15.899999999999999,4.6,11.7,13.2,0.0,2.0
Fils de Dieu Eau de Parfum,Etat Libre d'Orange,5.3,17.400000000000002,8.8,8.0,9.9,8.8,2.2
Bijou Romantique Eau de Parfum,Etat Libre d'Orange,3.8,13.299999999999999,3.0,4.800000000000001,3.6,4.800000000000001,0.0
Precious Oud Eau de Parfum,Van Cleef & Arpels,3.6,32.900000000000006,8.1,16.4,30.400000000000002,3.6,0.0
Dark Eau de Parfum,Andrea Maack Parfums,3.6,5.6,12.0,0.0,4.0,10.6,1.0
What We Do In Paris Is Secret Eau de Parfum,A Lab on Fire,3.6,12.5,3.6,7.6000000000000005,3.2,8.200000000000001,0.0
Sombre Negra Eau de Parfum,YOSH,4.0,12.5,1.8,7.9,6.9,1.8,2.4
Geisha Rouge - Eau de Parfum,Aroma M,0.0,19.900000000000002,0.0,15.599999999999998,8.7,3.2,2.4
Pluie de Soleil Eau de Toilette,Phaedon,5.4,1.4,1.8,3.6,4.5,4.8,1.0
Eau Rose Eau de Toilette,Diptyque,3.4000000000000004,1.4,16.2,1.7,2.9000000000000004,16.2,1.0
Dolce Acqua Eau de Parfum,Profumum,1.2,10.600000000000001,0.0,1.6,0.0,6.4,0.0
Eccelso Eau de Parfum,Profumum,7.6,15.399999999999999,0.0,8.2,9.0,0.0,1.2
07 Tanoke Eau de Parfum,Odin,3.5999999999999996,25.000000000000004,0.0,4.5,11.100000000000001,2.2,0.0
Bluff,Lubin,10.2,14.2,3.0,16.799999999999997,10.0,3.2,4.6
Figaro Eau de Toilette,Lubin,5.6,3.8,1.6,8.4,7.0,0.0,3.4
Itasca Eau de Parfum,Lubin,9.6,16.0,0.0,22.599999999999998,17.0,0.0,3.2
Sacrebleu Intense Eau de Parfum,PARFUMS DE NICOLAI,0.0,8.8,6.9,6.8,3.2,5.4,0.0
Kinski Eau de Toilette,Kinski,0.0,6.300000000000001,1.8,9.399999999999999,8.3,1.8,0.0
Azemour les Orangers Eau de Parfum,Parfum d'Empire,7.0,0.0,4.7,2.5999999999999996,0.0,1.8,0.0
L'Ambre de Carthage Eau de Parfum,Isabey,5.0,9.900000000000002,3.6,7.8,9.4,3.6,1.2
Idole de Lubin - Eau de Parfum,Lubin,0.0,8.0,3.6,5.0,5.6,3.6,0.0
Royal Oud,Creed,3.8,18.8,1.5,3.5,17.9,1.4,0.0
Indochine Eau de Toilette,"Pierre Guillaume Paris, Parfumerie Generale",0.0,6.6,1.6,7.6,1.6,1.6,1.0
Pour un Homme Eau de Toilette,Caron,1.0,11.2,0.0,3.2,4.800000000000001,3.2,0.0
Juniper Sling Eau de Toilette,Penhaligons,1.2,12.6,0.0,9.2,5.8,0.0,0.0
L'eau Chic Eau de Toilette,PARFUMS DE NICOLAI,1.2,3.2,4.5,10.2,6.2,0.0,2.0
Cinnamon Eau de Toilette,Comme des Garcons: Sherbet,5.2,13.399999999999999,0.0,13.9,7.6,0.0,2.0
Rhubarb Eau de Toilette,Comme des Garcons: Sherbet,4.6000000000000005,4.4,3.2,0.0,0.0,8.2,5.4
Peppermint Eau de Toilette,Comme des Garcons: Sherbet,3.6,6.9,6.800000000000001,3.1,3.3,3.6,2.0
Honour Man Eau de Parfum,Amouage,1.6,9.2,1.8,9.1,8.9,1.8,1.0
Honour Woman Eau de Parfum,Amouage,1.2,9.3,16.3,6.000000000000001,5.8,5.4,0.0
Pardon Parfum Extrait,Nasomatto,0.0,0.0,0.0,0.0,4.4,0.0,0.0
Oudh Osmanthus Eau de Parfum,Mona di Orio,0.0,33.9,3.2,11.099999999999998,24.200000000000003,0.0,2.0
Back to Black Eau de Parfum - ...,By Kilian,1.8,16.0,3.2,17.2,7.6,5.0,0.0
Aqua Universalis Forte Eau de Parfum,Maison Francis Kurkdjian,6.199999999999999,0.0,0.0,0.0,0.0,3.2,1.2
1861 - Renaissance Eau de Parfum,Xerjoff,13.600000000000001,8.4,8.200000000000001,6.6,5.800000000000001,1.8,4.2
Black Jade Eau de Parfum,Lubin,1.8,27.1,11.9,12.799999999999999,4.6,12.2,0.0
Tubereuse - Les Nombres d'Or Eau de Parfum,Mona di Orio,4.8,5.4,17.1,3.2,1.3,1.8,3.0
Vanille - Les Nombres d'Or Eau de Parfum,Mona di Orio,0.0,30.100000000000005,0.0,16.400000000000002,13.0,14.4,0.0
Vetyver - Les Nombres d'Or Eau de Parfum,Mona di Orio,12.2,12.3,0.0,12.9,6.5,0.0,7.6000000000000005
Dark Aoud Eau de Parfum,Montale,0.0,19.0,0.0,12.8,21.6,1.6,0.0
Hippie Rose Eau de Parfum,HEELEY,1.8,18.900000000000002,10.6,9.399999999999999,12.5,9.0,1.0
Gin Fizz Eau de Toilette,Lubin,8.6,1.4,9.7,3.0,3.1,3.6,2.0
Absolu de Vanille,La Maison de la  Vanille,0.0,17.6,0.0,0.0,0.0,12.2,0.0
White Gardenia Petals Eau de Parfum,Illuminum,1.2,2.0,8.1,1.6,0.0,5.0,0.0
Pure eVe Eau de Parfum,The Different Company,5.6000000000000005,4.199999999999999,1.8,1.7,5.5,7.6,1.2
Love Eau de Parfum,By Kilian,7.3999999999999995,7.4,8.7,0.0,1.3,14.6,0.0
Liaisons Dangereuses Eau de Parfum,By Kilian,0.0,9.4,7.2,8.8,6.3,10.4,2.4
Straight to Heaven Eau de Parfum - ...,By Kilian,0.0,16.4,0.0,6.3,5.5,3.2,0.0
Week-end Eau de Toilette,PARFUMS DE NICOLAI,3.4000000000000004,8.1,16.799999999999997,3.1,3.3,8.2,2.0
Vittoria Apuana Eau de Parfum,Profumi del Forte,1.6,7.7,1.5,2.8,0.0,6.0,1.0
Tirrenico Eau de Parfum,Profumi del Forte,11.4,2.8,3.6,3.2,5.4,5.1,3.4
Versilia Aurum Eau de Parfum,Profumi del Forte,1.2,14.5,10.4,6.2,2.9000000000000004,10.4,0.0
Versilia Vintage Ambra Mediterranea Eau de Parfum,Profumi del Forte,0.0,9.2,1.8,6.6,4.5,3.4000000000000004,0.0
